"name","stat","opt","value","lb","gap.bkv.","gap.lb.","time","nodes","iterations","type"
"ARC83.IN2-58539","PROV","OPT",14,14,0,0,0.23,0,777,"NF2"
"ARC83.IN2-63099","PROV","OPT",13,13,0,0,0.2,0,763,"NF2"
"ARC83.IN2-68429","PROV","OPT",12,12,0,0,0.16,0,687,"NF2"
"ARC83.IN2-68839","PROV","OPT",12,12,0,0,0.16,0,690,"NF2"
"ARC83.IN2-75719","PROV","OPT",11,11,0,0,0.14,0,652,"NF2"
"ARC83.IN2-84129","PROV","OPT",10,10,0,0,0.11,0,555,"NF2"
"ARC83.IN2-88989","PROV","OPT",9,9,0,0,0.11,0,588,"NF2"
"ARC83.IN2-108169","PROV","OPT",8,8,0,0,0.32,89,1718,"NF2"
"ARC111.IN2-57559","PROV","OPT",27,27,0,0,4.99,319,11345,"NF2"
"ARC111.IN2-57859","PROV","OPT",27,27,0,0,4.66,121,9053,"NF2"
"ARC111.IN2-60169","PROV","OPT",26,26,0,0,5.19,249,14398,"NF2"
"ARC111.IN2-62679","PROV","OPT",25,25,0,0,5.79,752,43422,"NF2"
"ARC111.IN2-65409","PROV","OPT",24,24,0,0,4.56,239,13930,"NF2"
"ARC111.IN2-68379","PROV","OPT",23,23,0,0,4.27,491,24754,"NF2"
"ARC111.IN2-71629","PROV","OPT",22,22,0,0,3.36,88,7098,"NF2"
"ARC111.IN2-75209","FEAS","OPT",21,20,0,0,600.01,109798,7972589,"NF2"
"ARC111.IN2-79169","PROV","OPT",20,20,0,0,2.13,6,2907,"NF2"
"ARC111.IN2-83569","PROV","OPT",19,19,0,0,2.76,124,9039,"NF2"
"ARC111.IN2-88479","PROV","OPT",18,18,0,0,2.92,47,9907,"NF2"
"ARC111.IN2-94009","PROV","OPT",17,17,0,0,1.27,0,2061,"NF2"
"ARC111.IN2-100279","PROV","OPT",16,16,0,0,3.51,980,39197,"NF2"
"ARC111.IN2-107439","PROV","OPT",15,15,0,0,5.15,3249,67139,"NF2"
"ARC111.IN2-113789","PROV","OPT",14,14,0,0,1.13,29,2845,"NF2"
"ARC111.IN2-115709","FEAS","SUB",14,13,1,1,600.01,867393,8076538,"NF2"
"ARC111.IN2-170679","PROV","OPT",9,9,0,0,0.22,0,927,"NF2"
"BARTHOL2.IN2-849","FEAS","SUB",93,51,42,42,600.04,749,369001,"NF2"
"BARTHOL2.IN2-859","FEAS","SUB",61,50,11,11,600.03,7206,677689,"NF2"
"BARTHOL2.IN2-879","FEAS","SUB",50,49,1,1,600.02,16804,1336797,"NF2"
"BARTHOL2.IN2-899","FEAS","SUB",49,48,1,1,600.69,2283,350030,"NF2"
"BARTHOL2.IN2-919","FEAS","SUB",49,47,2,2,600.29,52522,2546666,"NF2"
"BARTHOL2.IN2-939","FEAS","SUB",47,46,1,1,600.44,27709,763439,"NF2"
"BARTHOL2.IN2-959","FEAS","SUB",46,45,1,1,600.01,25894,894091,"NF2"
"BARTHOL2.IN2-979","FEAS","SUB",45,44,1,1,600.02,28026,1580979,"NF2"
"BARTHOL2.IN2-999","FEAS","SUB",44,43,1,1,600.01,17813,695164,"NF2"
"BARTHOL2.IN2-1019","FEAS","SUB",43,42,1,1,600.01,61821,2126703,"NF2"
"BARTHOL2.IN2-1049","FEAS","SUB",42,41,1,1,600.03,36663,1396765,"NF2"
"BARTHOL2.IN2-1069","FEAS","SUB",41,40,1,1,600.01,31660,1713190,"NF2"
"BARTHOL2.IN2-1099","FEAS","SUB",40,39,1,1,600.32,47324,1396430,"NF2"
"BARTHOL2.IN2-1129","FEAS","SUB",39,38,1,1,600.04,165425,1944883,"NF2"
"BARTHOL2.IN2-1159","FEAS","SUB",38,37,1,1,600.03,169750,2087972,"NF2"
"BARTHOL2.IN2-1189","FEAS","SUB",37,36,1,1,600.14,106207,2189872,"NF2"
"BARTHOL2.IN2-1219","FEAS","SUB",36,35,1,1,600.2,116387,1885395,"NF2"
"BARTHOL2.IN2-1259","FEAS","SUB",35,34,1,1,600.37,86109,1811918,"NF2"
"BARTHOL2.IN2-1299","FEAS","SUB",34,33,1,1,600.03,245812,2452569,"NF2"
"BARTHOL2.IN2-1339","FEAS","SUB",33,32,1,1,600.02,145604,1569158,"NF2"
"BARTHOL2.IN2-1379","FEAS","SUB",32,31,1,1,600.26,228369,3590432,"NF2"
"BARTHOL2.IN2-1429","FEAS","SUB",31,30,1,1,600.02,254011,2235728,"NF2"
"BARTHOL2.IN2-1469","FEAS","SUB",30,29,1,1,600.34,93838,2036244,"NF2"
"BARTHOL2.IN2-1529","FEAS","SUB",29,28,1,1,600.02,196659,5349531,"NF2"
"BARTHOL2.IN2-1579","FEAS","SUB",28,27,1,1,600.02,212107,2052724,"NF2"
"BARTHOL2.IN2-1639","FEAS","SUB",27,26,1,1,600.09,113199,4196856,"NF2"
"BARTHOL2.IN2-1709","PROV","OPT",25,25,0,0,408.71,243210,2653707,"NF2"
"BARTHOLD.IN2-4039","PROV","OPT",14,14,0,0,2.96,608,14856,"NF2"
"BARTHOLD.IN2-4349","PROV","OPT",13,13,0,0,9.15,3561,89781,"NF2"
"BARTHOLD.IN2-4709","PROV","OPT",12,12,0,0,3.12,728,17697,"NF2"
"BARTHOLD.IN2-5139","PROV","OPT",11,11,0,0,3.19,411,16855,"NF2"
"BARTHOLD.IN2-5649","PROV","OPT",10,10,0,0,1.91,504,12474,"NF2"
"BARTHOLD.IN2-6269","PROV","OPT",9,9,0,0,1.57,709,18501,"NF2"
"BARTHOLD.IN2-7059","PROV","OPT",8,8,0,0,1.2,657,14520,"NF2"
"BARTHOLD.IN2-8059","PROV","OPT",7,7,0,0,1.3,442,14166,"NF2"
"BOWMAN8.IN2-209","PROV","OPT",5,5,0,0,0,0,23,"NF2"
"BUXEY.IN2-279","PROV","OPT",13,13,0,0,0.16,4,916,"NF2"
"BUXEY.IN2-309","PROV","OPT",12,12,0,0,0.11,0,449,"NF2"
"BUXEY.IN2-339","PROV","OPT",11,11,0,0,0.1,0,459,"NF2"
"BUXEY.IN2-369","PROV","OPT",10,10,0,0,0.07,0,383,"NF2"
"BUXEY.IN2-419","PROV","OPT",8,8,0,0,0.08,0,193,"NF2"
"BUXEY.IN2-479","PROV","OPT",7,7,0,0,0.14,52,468,"NF2"
"BUXEY.IN2-549","PROV","OPT",7,7,0,0,0.06,0,270,"NF2"
"GUNTHER.IN2-419","PROV","OPT",14,14,0,0,0.54,188,8690,"NF2"
"GUNTHER.IN2-449","PROV","OPT",12,12,0,0,0.17,174,3286,"NF2"
"GUNTHER.IN2-499","PROV","OPT",11,11,0,0,0.55,1052,19197,"NF2"
"GUNTHER.IN2-549","PROV","OPT",9,9,0,0,0.08,0,291,"NF2"
"GUNTHER.IN2-619","PROV","OPT",9,9,0,0,0.04,0,248,"NF2"
"GUNTHER.IN2-699","PROV","OPT",8,8,0,0,0.03,0,236,"NF2"
"GUNTHER.IN2-819","PROV","OPT",7,7,0,0,0.02,0,218,"NF2"
"HAHN.IN2-20049","PROV","OPT",8,8,0,0,0.05,0,354,"NF2"
"HAHN.IN2-23389","PROV","OPT",7,7,0,0,0.1,0,282,"NF2"
"HAHN.IN2-28069","PROV","OPT",6,6,0,0,0.05,0,481,"NF2"
"HAHN.IN2-35079","PROV","OPT",5,5,0,0,0.03,0,211,"NF2"
"HAHN.IN2-46769","PROV","OPT",4,4,0,0,0.02,0,214,"NF2"
"HESKIA.IN2-1389","PROV","OPT",8,8,0,0,0.03,0,165,"NF2"
"HESKIA.IN2-2059","PROV","OPT",5,5,0,0,0.04,0,205,"NF2"
"HESKIA.IN2-2169","PROV","OPT",5,5,0,0,0.01,0,124,"NF2"
"HESKIA.IN2-2569","PROV","OPT",4,4,0,0,0.03,0,156,"NF2"
"HESKIA.IN2-3249","PROV","OPT",4,4,0,0,0.01,0,103,"NF2"
"HESKIA.IN2-3429","PROV","OPT",3,3,0,0,0.02,0,139,"NF2"
"JACKSON.IN2-79","PROV","OPT",8,8,0,0,0.01,0,105,"NF2"
"JACKSON.IN2-99","PROV","OPT",6,6,0,0,0.01,0,51,"NF2"
"JACKSON.IN2-109","PROV","OPT",5,5,0,0,0.01,0,87,"NF2"
"JACKSON.IN2-139","PROV","OPT",4,4,0,0,0.01,0,62,"NF2"
"JACKSON.IN2-149","PROV","OPT",4,4,0,0,0.01,0,61,"NF2"
"JACKSON.IN2-219","PROV","OPT",3,3,0,0,0,0,44,"NF2"
"JAESCHKE.IN2-69","PROV","OPT",8,8,0,0,0,0,9,"NF2"
"JAESCHKE.IN2-79","PROV","OPT",7,7,0,0,0,0,6,"NF2"
"JAESCHKE.IN2-89","PROV","OPT",6,6,0,0,0,0,17,"NF2"
"JAESCHKE.IN2-109","PROV","OPT",4,4,0,0,0,0,40,"NF2"
"JAESCHKE.IN2-189","PROV","OPT",3,3,0,0,0,0,22,"NF2"
"KILBRID.IN2-569","PROV","OPT",10,10,0,0,0.16,0,426,"NF2"
"KILBRID.IN2-579","PROV","OPT",10,10,0,0,0.06,0,310,"NF2"
"KILBRID.IN2-629","PROV","OPT",9,9,0,0,0.15,0,343,"NF2"
"KILBRID.IN2-699","PROV","OPT",8,8,0,0,0.19,0,374,"NF2"
"KILBRID.IN2-799","PROV","OPT",7,7,0,0,0.13,73,914,"NF2"
"KILBRID.IN2-929","PROV","OPT",6,6,0,0,0.11,176,1220,"NF2"
"KILBRID.IN2-1109","PROV","OPT",6,6,0,0,0.03,0,223,"NF2"
"KILBRID.IN2-1119","PROV","OPT",5,5,0,0,0.06,0,216,"NF2"
"KILBRID.IN2-1389","PROV","OPT",4,4,0,0,0.09,42,442,"NF2"
"KILBRID.IN2-1849","PROV","OPT",3,3,0,0,0.03,0,209,"NF2"
"LUTZ1.IN2-14149","PROV","OPT",11,11,0,0,0.06,0,191,"NF2"
"LUTZ1.IN2-15729","PROV","OPT",10,10,0,0,0.1,0,272,"NF2"
"LUTZ1.IN2-17689","PROV","OPT",9,9,0,0,0.02,0,238,"NF2"
"LUTZ1.IN2-20209","PROV","OPT",8,8,0,0,0.03,0,181,"NF2"
"LUTZ1.IN2-23579","PROV","OPT",7,7,0,0,0.04,0,232,"NF2"
"LUTZ1.IN2-28289","PROV","OPT",6,6,0,0,0.04,0,250,"NF2"
"LUTZ2.IN2-119","INF","SUB",NA,NA,NA,NA,600.02,1645,1137049,"NF2"
"LUTZ2.IN2-129","FEAS","SUB",50,42,6,6,606.87,3261,752734,"NF2"
"LUTZ2.IN2-139","FEAS","SUB",45,39,5,5,600,4916,1272630,"NF2"
"LUTZ2.IN2-149","PROV","OPT",37,37,0,0,275.97,5514,1000214,"NF2"
"LUTZ2.IN2-159","FEAS","OPT",34,33,0,0,600,26071,2658018,"NF2"
"LUTZ2.IN2-169","PROV","OPT",31,31,0,0,14.59,1884,131551,"NF2"
"LUTZ2.IN2-179","PROV","OPT",29,29,0,0,37.77,5386,296423,"NF2"
"LUTZ2.IN2-189","PROV","OPT",28,28,0,0,40.25,3623,245536,"NF2"
"LUTZ2.IN2-199","PROV","OPT",26,26,0,0,68.51,24358,968211,"NF2"
"LUTZ2.IN2-209","PROV","OPT",25,25,0,0,18.05,3029,204735,"NF2"
"LUTZ2.IN2-219","PROV","OPT",24,24,0,0,10.25,3935,168091,"NF2"
"LUTZ3.IN2-759","PROV","OPT",23,23,0,0,3.01,908,19998,"NF2"
"LUTZ3.IN2-799","PROV","OPT",22,22,0,0,30.83,3434,407980,"NF2"
"LUTZ3.IN2-839","PROV","OPT",21,21,0,0,9.39,1550,103618,"NF2"
"LUTZ3.IN2-879","PROV","OPT",20,20,0,0,6.31,1806,78910,"NF2"
"LUTZ3.IN2-929","PROV","OPT",19,19,0,0,6.95,1738,99142,"NF2"
"LUTZ3.IN2-979","PROV","OPT",18,18,0,0,2.68,620,36440,"NF2"
"LUTZ3.IN2-1039","PROV","OPT",17,17,0,0,0.94,90,2258,"NF2"
"LUTZ3.IN2-1109","PROV","OPT",15,15,0,0,9.57,37181,269004,"NF2"
"LUTZ3.IN2-1189","PROV","OPT",14,14,0,0,1.04,515,9955,"NF2"
"LUTZ3.IN2-1279","PROV","OPT",14,14,0,0,0.71,137,6559,"NF2"
"LUTZ3.IN2-1379","PROV","OPT",13,13,0,0,0.45,0,1385,"NF2"
"LUTZ3.IN2-1509","PROV","OPT",12,12,0,0,4.36,17344,127164,"NF2"
"MANSOOR.IN2-489","PROV","OPT",4,4,0,0,0.01,0,57,"NF2"
"MANSOOR.IN2-629","PROV","OPT",3,3,0,0,0.01,0,48,"NF2"
"MANSOOR.IN2-949","PROV","OPT",2,2,0,0,0,0,28,"NF2"
"MERTENS.IN2-69","PROV","OPT",6,6,0,0,0,0,17,"NF2"
"MERTENS.IN2-79","PROV","OPT",5,5,0,0,0,0,25,"NF2"
"MERTENS.IN2-89","PROV","OPT",5,5,0,0,0,0,13,"NF2"
"MERTENS.IN2-109","PROV","OPT",3,3,0,0,0,0,16,"NF2"
"MERTENS.IN2-159","PROV","OPT",2,2,0,0,0,0,11,"NF2"
"MERTENS.IN2-189","PROV","OPT",2,2,0,0,0,0,16,"NF2"
"MITCHELL.IN2-149","PROV","OPT",8,8,0,0,0.04,0,155,"NF2"
"MITCHELL.IN2-159","PROV","OPT",8,8,0,0,0.02,0,138,"NF2"
"MITCHELL.IN2-219","PROV","OPT",5,5,0,0,0.01,0,92,"NF2"
"MITCHELL.IN2-269","PROV","OPT",5,5,0,0,0.01,0,101,"NF2"
"MITCHELL.IN2-359","PROV","OPT",3,3,0,0,0.01,0,84,"NF2"
"MITCHELL.IN2-399","PROV","OPT",3,3,0,0,0.01,0,90,"NF2"
"MUKHERJE.IN2-1769","PROV","OPT",25,25,0,0,4.01,661,14410,"NF2"
"MUKHERJE.IN2-1839","PROV","OPT",24,24,0,0,2.84,181,5607,"NF2"
"MUKHERJE.IN2-1929","PROV","OPT",23,23,0,0,3.04,156,3709,"NF2"
"MUKHERJE.IN2-2019","PROV","OPT",22,22,0,0,7.95,6674,49395,"NF2"
"MUKHERJE.IN2-2119","PROV","OPT",21,21,0,0,2.49,121,3410,"NF2"
"MUKHERJE.IN2-2229","PROV","OPT",20,20,0,0,1.78,237,4245,"NF2"
"MUKHERJE.IN2-2349","PROV","OPT",19,19,0,0,1.63,3,1571,"NF2"
"MUKHERJE.IN2-2489","PROV","OPT",18,18,0,0,0.99,0,836,"NF2"
"MUKHERJE.IN2-2639","PROV","OPT",17,17,0,0,1.01,0,1096,"NF2"
"MUKHERJE.IN2-2819","PROV","OPT",16,16,0,0,0.38,0,707,"NF2"
"MUKHERJE.IN2-3019","PROV","OPT",15,15,0,0,0.32,0,611,"NF2"
"MUKHERJE.IN2-3249","PROV","OPT",14,14,0,0,0.3,0,614,"NF2"
"MUKHERJE.IN2-3519","PROV","OPT",13,13,0,0,0.28,0,645,"NF2"
"ROSZIEG.IN2-149","PROV","OPT",10,10,0,0,0.03,0,134,"NF2"
"ROSZIEG.IN2-169","PROV","OPT",8,8,0,0,0.05,0,199,"NF2"
"ROSZIEG.IN2-189","PROV","OPT",8,8,0,0,0.02,0,159,"NF2"
"ROSZIEG.IN2-219","PROV","OPT",6,6,0,0,0.01,0,102,"NF2"
"ROSZIEG.IN2-259","PROV","OPT",6,6,0,0,0.01,0,152,"NF2"
"ROSZIEG.IN2-329","PROV","OPT",4,4,0,0,0.02,0,135,"NF2"
"SAWYER30.IN2-259","PROV","OPT",14,14,0,0,0.86,704,28407,"NF2"
"SAWYER30.IN2-279","PROV","OPT",13,13,0,0,0.43,63,2904,"NF2"
"SAWYER30.IN2-309","PROV","OPT",12,12,0,0,0.48,497,10169,"NF2"
"SAWYER30.IN2-339","PROV","OPT",11,11,0,0,1.25,2745,79885,"NF2"
"SAWYER30.IN2-369","PROV","OPT",10,10,0,0,0.09,0,397,"NF2"
"SAWYER30.IN2-419","PROV","OPT",8,8,0,0,0.07,0,226,"NF2"
"SAWYER30.IN2-479","PROV","OPT",7,7,0,0,0.38,1607,18159,"NF2"
"SAWYER30.IN2-549","PROV","OPT",7,7,0,0,0.24,489,3837,"NF2"
"SAWYER30.IN2-759","PROV","OPT",5,5,0,0,0.02,0,128,"NF2"
"SCHOLL.IN2-13949","FEAS","SUB",51,50,1,1,600.01,25216,2410123,"NF2"
"SCHOLL.IN2-14229","FEAS","SUB",51,49,1,1,600.02,18009,1444140,"NF2"
"SCHOLL.IN2-14529","FEAS","SUB",50,48,2,2,600.2,19573,2682158,"NF2"
"SCHOLL.IN2-14839","FEAS","SUB",49,47,2,2,602.07,12004,915826,"NF2"
"SCHOLL.IN2-15159","FEAS","SUB",47,46,1,1,600.02,15124,1824363,"NF2"
"SCHOLL.IN2-15489","FEAS","SUB",47,45,1,1,600.29,21200,1617401,"NF2"
"SCHOLL.IN2-15849","FEAS","SUB",45,44,1,1,600.02,25233,1649050,"NF2"
"SCHOLL.IN2-16209","FEAS","OPT",44,43,0,0,600.01,21969,2496711,"NF2"
"SCHOLL.IN2-16599","FEAS","SUB",43,42,1,1,600.01,18827,1389285,"NF2"
"SCHOLL.IN2-16999","FEAS","OPT",42,41,0,0,600.02,17032,1754131,"NF2"
"SCHOLL.IN2-17429","FEAS","SUB",42,40,2,2,600.02,28275,1855077,"NF2"
"SCHOLL.IN2-17879","FEAS","SUB",40,39,1,1,600.19,34887,3663317,"NF2"
"SCHOLL.IN2-18349","FEAS","SUB",39,38,1,1,600.02,22993,1935896,"NF2"
"SCHOLL.IN2-18839","FEAS","SUB",38,37,1,1,600.02,17834,1219780,"NF2"
"SCHOLL.IN2-19359","FEAS","SUB",37,36,1,1,600.02,23937,2006399,"NF2"
"SCHOLL.IN2-19919","FEAS","SUB",36,35,1,1,600.17,35379,2056437,"NF2"
"SCHOLL.IN2-20499","FEAS","SUB",35,34,1,1,600.53,49774,2573228,"NF2"
"SCHOLL.IN2-21119","FEAS","SUB",34,33,1,1,600.01,44274,3716296,"NF2"
"SCHOLL.IN2-21779","FEAS","SUB",33,32,1,1,600.17,29905,2018073,"NF2"
"SCHOLL.IN2-22479","FEAS","SUB",32,31,1,1,600.01,24859,1879970,"NF2"
"SCHOLL.IN2-23229","FEAS","SUB",31,30,1,1,600.01,37522,2112617,"NF2"
"SCHOLL.IN2-24029","FEAS","SUB",30,29,1,1,600.55,29681,1846480,"NF2"
"SCHOLL.IN2-24889","FEAS","SUB",29,28,1,1,600.68,27416,1619554,"NF2"
"SCHOLL.IN2-25809","FEAS","SUB",28,27,1,1,600.02,42324,2446576,"NF2"
"SCHOLL.IN2-26809","FEAS","SUB",27,26,1,1,600.01,38814,2391861,"NF2"
"SCHOLL.IN2-27879","FEAS","SUB",26,25,1,1,601.09,98853,2478028,"NF2"
"TONGE70.IN2-1609","FEAS","OPT",23,22,0,0,600,62689,8407029,"NF2"
"TONGE70.IN2-1689","PROV","OPT",22,22,0,0,109.34,103502,2120801,"NF2"
"TONGE70.IN2-1769","PROV","OPT",21,21,0,0,53.91,8505,839889,"NF2"
"TONGE70.IN2-1859","PROV","OPT",20,20,0,0,191.3,43187,3696202,"NF2"
"TONGE70.IN2-1959","PROV","OPT",19,19,0,0,161.68,54827,3571993,"NF2"
"TONGE70.IN2-2079","FEAS","OPT",18,17,0,0,600,150178,9228482,"NF2"
"TONGE70.IN2-2209","FEAS","OPT",17,16,0,0,600,187419,10905848,"NF2"
"TONGE70.IN2-2349","PROV","OPT",16,16,0,0,147.66,95140,3616971,"NF2"
"TONGE70.IN2-2519","PROV","OPT",14,14,0,0,22.56,43506,593441,"NF2"
"TONGE70.IN2-2709","PROV","OPT",14,14,0,0,65.96,82797,2144743,"NF2"
"TONGE70.IN2-2939","FEAS","OPT",13,12,0,0,600,535719,15447310,"NF2"
"TONGE70.IN2-3209","PROV","OPT",11,11,0,0,1.79,2196,43966,"NF2"
"TONGE70.IN2-3649","PROV","OPT",10,10,0,0,0.39,61,1723,"NF2"
"TONGE70.IN2-4109","PROV","OPT",9,9,0,0,0.07,0,443,"NF2"
"TONGE70.IN2-4689","PROV","OPT",8,8,0,0,0.06,0,406,"NF2"
"TONGE70.IN2-5279","PROV","OPT",7,7,0,0,0.05,0,370,"NF2"
"WARNECKE.IN2-549","PROV","OPT",31,31,0,0,329.43,14245,5210528,"NF2"
"WARNECKE.IN2-569","FEAS","SUB",30,29,1,1,600.07,157784,10508684,"NF2"
"WARNECKE.IN2-589","FEAS","OPT",29,28,0,0,600.01,200653,10684205,"NF2"
"WARNECKE.IN2-609","PROV","OPT",27,27,0,0,253.86,81291,6013679,"NF2"
"WARNECKE.IN2-629","FEAS","OPT",27,26,0,0,600,60538,9556846,"NF2"
"WARNECKE.IN2-659","PROV","OPT",25,25,0,0,35.62,16436,822401,"NF2"
"WARNECKE.IN2-689","FEAS","OPT",24,23,0,0,600,69247,12024842,"NF2"
"WARNECKE.IN2-719","PROV","OPT",23,23,0,0,129.35,24578,2750315,"NF2"
"WARNECKE.IN2-749","PROV","OPT",22,22,0,0,21.67,5540,358686,"NF2"
"WARNECKE.IN2-789","FEAS","OPT",21,20,0,0,600,190092,15258231,"NF2"
"WARNECKE.IN2-829","PROV","OPT",20,20,0,0,11.45,2511,201064,"NF2"
"WARNECKE.IN2-869","PROV","OPT",19,19,0,0,4.16,1657,99062,"NF2"
"WARNECKE.IN2-929","PROV","OPT",17,17,0,0,374.71,150389,9997842,"NF2"
"WARNECKE.IN2-979","PROV","OPT",17,17,0,0,139.61,293756,6189344,"NF2"
"WARNECKE.IN2-1049","PROV","OPT",15,15,0,0,385.04,138677,9252316,"NF2"
"WARNECKE.IN2-1119","PROV","OPT",14,14,0,0,102.15,88845,3260836,"NF2"
"WEE-MAG.IN2-289","PROV","OPT",63,63,0,0,5.74,121,9741,"NF2"
"WEE-MAG.IN2-299","PROV","OPT",63,63,0,0,3.02,0,1309,"NF2"
"WEE-MAG.IN2-309","PROV","OPT",62,62,0,0,132.09,5741,496772,"NF2"
"WEE-MAG.IN2-319","PROV","OPT",62,62,0,0,17.16,963,33573,"NF2"
"WEE-MAG.IN2-329","PROV","OPT",61,61,0,0,77.2,3077,396482,"NF2"
"WEE-MAG.IN2-339","PROV","OPT",61,61,0,0,22.98,3319,84252,"NF2"
"WEE-MAG.IN2-349","PROV","OPT",61,61,0,0,41.24,3202,205915,"NF2"
"WEE-MAG.IN2-359","PROV","OPT",60,60,0,0,4.74,103,7222,"NF2"
"WEE-MAG.IN2-369","PROV","OPT",60,60,0,0,0.87,0,744,"NF2"
"WEE-MAG.IN2-379","PROV","OPT",60,60,0,0,0.91,0,841,"NF2"
"WEE-MAG.IN2-389","PROV","OPT",60,60,0,0,0.91,0,913,"NF2"
"WEE-MAG.IN2-399","PROV","OPT",60,60,0,0,0.83,0,695,"NF2"
"WEE-MAG.IN2-409","PROV","OPT",60,60,0,0,0.84,0,703,"NF2"
"WEE-MAG.IN2-419","PROV","OPT",59,59,0,0,2.76,0,1572,"NF2"
"WEE-MAG.IN2-429","PROV","OPT",55,55,0,0,7.62,357,18995,"NF2"
"WEE-MAG.IN2-439","PROV","OPT",50,50,0,0,4.69,78,6693,"NF2"
"WEE-MAG.IN2-459","FEAS","OPT",38,34,0,0,600.01,14607,3084848,"NF2"
"WEE-MAG.IN2-469","FEAS","OPT",34,33,0,0,600.12,85758,5072342,"NF2"
"WEE-MAG.IN2-479","FEAS","OPT",33,32,0,0,600.01,51058,6532934,"NF2"
"WEE-MAG.IN2-499","FEAS","OPT",32,31,0,0,600,20905,5157987,"NF2"
"WEE-MAG.IN2-509","FEAS","OPT",32,31,0,0,600.01,47389,6172877,"NF2"
"WEE-MAG.IN2-529","PROV","OPT",31,31,0,0,84.73,3228,351084,"NF2"
"WEE-MAG.IN2-549","PROV","OPT",31,31,0,0,20.95,4133,179766,"NF2"
"WEE-MAG.IN2-569","PROV","OPT",30,30,0,0,3.39,337,11877,"NF2"
"ARC83.IN2-378610","PROV","OPT",21,21,0,0,14.51,5404,278177,"NF3"
"ARC83.IN2-398510","PROV","OPT",20,20,0,0,1.76,174,7107,"NF3"
"ARC83.IN2-420610","PROV","OPT",19,19,0,0,1.8,0,3161,"NF3"
"ARC83.IN2-445410","PROV","OPT",18,18,0,0,1.23,0,2292,"NF3"
"ARC83.IN2-473210","PROV","OPT",17,17,0,0,1.39,0,2642,"NF3"
"ARC83.IN2-504810","PROV","OPT",16,16,0,0,0.53,0,1401,"NF3"
"ARC83.IN2-540810","PROV","OPT",15,15,0,0,0.89,0,2915,"NF3"
"ARC83.IN2-582410","PROV","OPT",14,14,0,0,0.48,0,1434,"NF3"
"ARC83.IN2-585310","PROV","OPT",14,14,0,0,0.42,0,1294,"NF3"
"ARC83.IN2-630910","PROV","OPT",13,13,0,0,0.34,0,1108,"NF3"
"ARC83.IN2-684210","PROV","OPT",12,12,0,0,0.28,0,980,"NF3"
"ARC83.IN2-688310","PROV","OPT",12,12,0,0,0.31,0,1190,"NF3"
"ARC83.IN2-757110","PROV","OPT",11,11,0,0,0.25,0,1017,"NF3"
"ARC83.IN2-841210","PROV","OPT",10,10,0,0,0.19,0,815,"NF3"
"ARC83.IN2-889810","PROV","OPT",9,9,0,0,0.18,0,925,"NF3"
"ARC83.IN2-1081610","PROV","OPT",8,8,0,0,0.34,69,2227,"NF3"
"ARC111.IN2-575510","PROV","OPT",27,27,0,0,6.8,444,13475,"NF3"
"ARC111.IN2-578510","PROV","OPT",27,27,0,0,5.15,421,12235,"NF3"
"ARC111.IN2-601610","PROV","OPT",26,26,0,0,5.75,330,12302,"NF3"
"ARC111.IN2-626710","PROV","OPT",25,25,0,0,6.96,731,30686,"NF3"
"ARC111.IN2-654010","PROV","OPT",24,24,0,0,4.7,100,8217,"NF3"
"ARC111.IN2-683710","PROV","OPT",23,23,0,0,4.25,82,7736,"NF3"
"ARC111.IN2-716210","PROV","OPT",22,22,0,0,5.46,100,8734,"NF3"
"ARC111.IN2-752010","FEAS","OPT",21,20,0,0,600.01,120189,9591084,"NF3"
"ARC111.IN2-791610","PROV","OPT",20,20,0,0,4.51,90,8608,"NF3"
"ARC111.IN2-835610","PROV","OPT",19,19,0,0,4.94,1086,22536,"NF3"
"ARC111.IN2-884710","PROV","OPT",18,18,0,0,7.07,0,12900,"NF3"
"ARC111.IN2-940010","PROV","OPT",17,17,0,0,2.39,0,4116,"NF3"
"ARC111.IN2-1002710","PROV","OPT",16,16,0,0,2.09,254,12882,"NF3"
"ARC111.IN2-1074310","PROV","OPT",15,15,0,0,2.59,873,29960,"NF3"
"ARC111.IN2-1137810","PROV","OPT",14,14,0,0,1.26,38,3001,"NF3"
"ARC111.IN2-1157010","FEAS","SUB",14,13,1,1,600,803321,9486009,"NF3"
"ARC111.IN2-1706710","PROV","OPT",9,9,0,0,0.46,0,1636,"NF3"
"BARTHOL2.IN2-8410","FEAS","SUB",52,51,1,1,600.02,6769,628385,"NF3"
"BARTHOL2.IN2-8510","INF","SUB",NA,NA,NA,NA,600.08,856,426263,"NF3"
"BARTHOL2.IN2-8710","FEAS","SUB",51,49,2,2,600.01,4682,670916,"NF3"
"BARTHOL2.IN2-8910","FEAS","SUB",49,48,1,1,600.29,38610,1581791,"NF3"
"BARTHOL2.IN2-9110","FEAS","SUB",48,47,1,1,600,32107,1776119,"NF3"
"BARTHOL2.IN2-9310","FEAS","SUB",47,46,1,1,600,6987,485372,"NF3"
"BARTHOL2.IN2-9510","FEAS","SUB",46,45,1,1,600.02,84537,2908081,"NF3"
"BARTHOL2.IN2-9710","FEAS","SUB",45,44,1,1,600.21,47122,1330334,"NF3"
"BARTHOL2.IN2-9910","FEAS","SUB",44,43,1,1,600.02,18472,632389,"NF3"
"BARTHOL2.IN2-10110","FEAS","SUB",43,42,1,1,600.19,17067,744815,"NF3"
