"name","stat","opt","value","lb","gap.bkv.","gap.lb.","time","nodes","iterations","type"
"SCHOLL.IN2-45","FEAS","SUB",1665,1548,116,116,600.02,18111,2168515,"PA1"
"SCHOLL.IN2-46","FEAS","SUB",8053,1514,6538,6538,600.14,39346,2006956,"PA1"
"SCHOLL.IN2-47","FEAS","SUB",1686,1482,203,203,600.15,44599,2157846,"PA1"
"SCHOLL.IN2-48","FEAS","SUB",32618,1451,31166,31166,600.2,45940,2104828,"PA1"
"SCHOLL.IN2-49","FEAS","SUB",1586,1422,163,163,600.03,47623,2268061,"PA1"
"SCHOLL.IN2-50","FEAS","SUB",2042,1393,648,648,600.18,59797,2295801,"PA1"
"SCHOLL.IN2-51","FEAS","SUB",42656,1366,41270,41270,600.13,24586,1849809,"PA1"
"SCHOLL.IN2-52","FEAS","SUB",20133,1340,18747,18747,600.16,19750,2213599,"PA1"
"BUXEY.IN2-71","PROV","OPT",47,47,0,0,0.49,3507,29178,"PA2"
"BUXEY.IN2-81","PROV","OPT",41,41,0,0,0.08,241,1793,"PA2"
"BUXEY.IN2-91","PROV","OPT",37,37,0,0,0.26,1089,15941,"PA2"
"BUXEY.IN2-101","PROV","OPT",34,34,0,0,0.62,3228,40219,"PA2"
"BUXEY.IN2-111","PROV","OPT",32,32,0,0,5.67,25599,452524,"PA2"
"BUXEY.IN2-121","PROV","OPT",28,28,0,0,0.89,3392,55860,"PA2"
"BUXEY.IN2-131","PROV","OPT",27,27,0,0,6.63,21665,310738,"PA2"
"BUXEY.IN2-141","PROV","OPT",25,25,0,0,0.27,1600,10269,"PA2"
"GUNTHER.IN2-61","PROV","OPT",84,84,0,0,0.09,299,4410,"PA2"
"GUNTHER.IN2-71","PROV","OPT",72,72,0,0,1.14,4277,81887,"PA2"
"GUNTHER.IN2-81","PROV","OPT",63,63,0,0,1,4363,68984,"PA2"
"GUNTHER.IN2-91","PROV","OPT",54,54,0,0,0.15,691,5905,"PA2"
"GUNTHER.IN2-101","PROV","OPT",50,50,0,0,2.1,13197,119780,"PA2"
"GUNTHER.IN2-111","PROV","OPT",48,48,0,0,2.38,5652,115582,"PA2"
"GUNTHER.IN2-121","PROV","OPT",44,44,0,0,1.78,5140,91782,"PA2"
"GUNTHER.IN2-131","PROV","OPT",42,42,0,0,3.26,5675,153497,"PA2"
"GUNTHER.IN2-141","PROV","OPT",40,40,0,0,1.59,3365,39295,"PA2"
"GUNTHER.IN2-151","PROV","OPT",40,40,0,0,0.35,1181,9027,"PA2"
"KILBRID.IN2-31","PROV","OPT",184,184,0,0,0.03,0,109,"PA2"
"KILBRID.IN2-41","PROV","OPT",138,138,0,0,0.07,139,822,"PA2"
"KILBRID.IN2-51","PROV","OPT",111,111,0,0,0.05,41,724,"PA2"
"KILBRID.IN2-61","PROV","OPT",92,92,0,0,0.07,357,2585,"PA2"
"KILBRID.IN2-71","PROV","OPT",79,79,0,0,0.08,85,1536,"PA2"
"KILBRID.IN2-81","PROV","OPT",69,69,0,0,0.19,661,9672,"PA2"
"KILBRID.IN2-91","PROV","OPT",62,62,0,0,0.12,268,2684,"PA2"
"KILBRID.IN2-101","PROV","OPT",56,56,0,0,0.12,152,2821,"PA2"
"KILBRID.IN2-111","PROV","OPT",55,55,0,0,0.09,0,330,"PA2"
"LUTZ1.IN2-81","PROV","OPT",1860,1860,0,0,0.61,1837,42033,"PA2"
"LUTZ1.IN2-91","PROV","OPT",1638,1638,0,0,0.91,3551,57864,"PA2"
"LUTZ1.IN2-101","PROV","OPT",1526,1526,0,0,3.5,7561,177457,"PA2"
"LUTZ1.IN2-111","PROV","OPT",1400,1400,0,0,1.07,2733,40211,"PA2"
"LUTZ1.IN2-121","PROV","OPT",1400,1400,0,0,0.22,1016,9278,"PA2"
"LUTZ2.IN2-91","PROV","OPT",54,54,0,0,5.23,11731,173329,"PA2"
"LUTZ2.IN2-101","PROV","OPT",49,49,0,0,8.98,9304,264213,"PA2"
"LUTZ2.IN2-111","PROV","OPT",45,45,0,0,4.35,1615,98810,"PA2"
"LUTZ2.IN2-121","PROV","OPT",41,41,0,0,4.25,5747,114585,"PA2"
"LUTZ2.IN2-131","PROV","OPT",38,38,0,0,9.96,7654,310537,"PA2"
"LUTZ2.IN2-141","PROV","OPT",35,35,0,0,4.59,3914,77747,"PA2"
"LUTZ2.IN2-151","PROV","OPT",33,33,0,0,70.58,48079,1735434,"PA2"
"LUTZ2.IN2-161","PROV","OPT",31,31,0,0,16.77,16297,466960,"PA2"
"LUTZ2.IN2-171","PROV","OPT",29,29,0,0,23.81,19045,503501,"PA2"
"LUTZ2.IN2-181","PROV","OPT",28,28,0,0,242.97,28798,4318679,"PA2"
"LUTZ2.IN2-191","PROV","OPT",26,26,0,0,26.8,22664,579514,"PA2"
"LUTZ2.IN2-201","PROV","OPT",25,25,0,0,28.62,23765,783030,"PA2"
"LUTZ2.IN2-211","PROV","OPT",24,24,0,0,6.2,6157,118764,"PA2"
"LUTZ2.IN2-221","PROV","OPT",23,23,0,0,55.63,34394,1316035,"PA2"
"LUTZ2.IN2-231","PROV","OPT",22,22,0,0,203.54,59576,4675345,"PA2"
"LUTZ2.IN2-241","PROV","OPT",21,21,0,0,106.81,53915,1948452,"PA2"
"LUTZ2.IN2-251","PROV","OPT",20,20,0,0,363.1,395536,8328557,"PA2"
"LUTZ2.IN2-261","PROV","OPT",19,19,0,0,595.38,281773,13058563,"PA2"
"LUTZ2.IN2-271","FEAS","OPT",19,18,0,0,600,143070,9616924,"PA2"
"LUTZ2.IN2-281","PROV","OPT",18,18,0,0,39.91,48398,720291,"PA2"
"SAWYER30.IN2-71","PROV","OPT",47,47,0,0,0.45,3626,20485,"PA2"
"SAWYER30.IN2-81","PROV","OPT",41,41,0,0,0.2,1256,11095,"PA2"
"SAWYER30.IN2-91","PROV","OPT",37,37,0,0,1.08,5491,85065,"PA2"
"SAWYER30.IN2-101","PROV","OPT",34,34,0,0,1.65,11108,77098,"PA2"
"SAWYER30.IN2-111","PROV","OPT",31,31,0,0,0.92,3042,39550,"PA2"
"SAWYER30.IN2-121","PROV","OPT",28,28,0,0,1.38,3384,66633,"PA2"
"SAWYER30.IN2-131","PROV","OPT",26,26,0,0,0.74,3384,39611,"PA2"
"SAWYER30.IN2-141","PROV","OPT",25,25,0,0,0.15,503,4837,"PA2"
"TONGE70.IN2-31","PROV","OPT",1170,1170,0,0,0.09,318,873,"PA2"
"TONGE70.IN2-41","PROV","OPT",878,878,0,0,0.05,0,249,"PA2"
"TONGE70.IN2-51","PROV","OPT",702,702,0,0,36.13,269604,1674978,"PA2"
"TONGE70.IN2-61","PROV","OPT",585,585,0,0,2.72,12171,110473,"PA2"
"TONGE70.IN2-71","PROV","OPT",502,502,0,0,3.26,18143,121592,"PA2"
"TONGE70.IN2-81","PROV","OPT",439,439,0,0,73.16,206890,2733632,"PA2"
"TONGE70.IN2-91","FEAS","OPT",391,390,0,0,600,2078250,19688555,"PA2"
"TONGE70.IN2-101","FEAS","OPT",352,351,0,0,600,739736,19519021,"PA2"
"TONGE70.IN2-111","PROV","OPT",320,320,0,0,13.25,38247,336469,"PA2"
"TONGE70.IN2-121","FEAS","OPT",294,293,0,0,600,875274,17856305,"PA2"
"TONGE70.IN2-131","FEAS","OPT",271,270,0,0,600,713975,19530660,"PA2"
"TONGE70.IN2-141","PROV","OPT",251,251,0,0,582.33,582515,15624612,"PA2"
"TONGE70.IN2-151","FEAS","SUB",236,234,1,1,600.05,273845,17172809,"PA2"
"TONGE70.IN2-161","FEAS","OPT",221,220,0,0,600,255443,14601576,"PA2"
"TONGE70.IN2-171","FEAS","OPT",208,207,0,0,600,491382,19994271,"PA2"
"TONGE70.IN2-181","FEAS","SUB",197,195,1,1,600.05,255266,14266293,"PA2"
"TONGE70.IN2-191","FEAS","SUB",187,185,1,1,600.05,300310,14484615,"PA2"
"TONGE70.IN2-201","PROV","OPT",177,177,0,0,333.43,119339,7399272,"PA2"
"TONGE70.IN2-211","FEAS","OPT",170,168,0,0,600,125823,15453708,"PA2"
"TONGE70.IN2-221","FEAS","SUB",163,160,1,1,600.09,129928,13137951,"PA2"
"TONGE70.IN2-231","PROV","OPT",156,156,0,0,56.29,17920,1172945,"PA2"
"TONGE70.IN2-241","PROV","OPT",156,156,0,0,23.05,17630,447977,"PA2"
"TONGE70.IN2-251","PROV","OPT",156,156,0,0,7.88,3393,138870,"PA2"
"ARC83.IN2-31","PROV","OPT",25236,25236,0,0,2.81,36773,107442,"PA2"
"ARC83.IN2-41","PROV","OPT",18927,18927,0,0,54.72,345619,1966858,"PA2"
"ARC83.IN2-51","PROV","OPT",15142,15142,0,0,63.59,135295,1884235,"PA2"
"ARC83.IN2-61","FEAS","SUB",12621,12618,1,1,600,1094640,15631451,"PA2"
"ARC83.IN2-71","PROV","OPT",10826,10826,0,0,208.2,321606,5462854,"PA2"
"ARC83.IN2-81","FEAS","SUB",9555,9553,1,1,600,784531,17966161,"PA2"
"ARC83.IN2-91","FEAS","SUB",8502,8498,3,3,600,671238,14296944,"PA2"
"ARC83.IN2-101","FEAS","SUB",7587,7579,7,7,600,569061,13377072,"PA2"
"ARC83.IN2-111","FEAS","SUB",7091,7084,7,7,600.1,282911,13091222,"PA2"
"ARC83.IN2-121","FEAS","SUB",6421,6410,9,9,600.06,298065,11821034,"PA2"
"ARC83.IN2-131","FEAS","SUB",5865,5862,1,1,600.09,342866,13460710,"PA2"
"ARC83.IN2-141","FEAS","SUB",5452,5441,11,11,600.11,387590,12314211,"PA2"
"ARC83.IN2-151","FEAS","SUB",5121,5104,17,17,600.17,203709,13101322,"PA2"
"ARC83.IN2-161","PROV","OPT",4850,4850,0,0,228.8,67210,4825113,"PA2"
"ARC83.IN2-171","FEAS","SUB",4530,4506,14,14,600.11,176145,10521231,"PA2"
"ARC83.IN2-181","FEAS","SUB",4347,4310,30,30,600.1,283430,10504956,"PA2"
"ARC83.IN2-191","FEAS","SUB",4131,4067,63,63,600.12,243388,10749741,"PA2"
"ARC83.IN2-201","FEAS","SUB",3921,3868,39,39,600.1,182944,10656341,"PA2"
"ARC83.IN2-211","FEAS","SUB",3741,3691,50,50,600.15,579007,12925648,"PA2"
"ARC83.IN2-221","PROV","OPT",3691,3691,0,0,32.91,17799,585328,"PA2"
"ARC111.IN2-31","PROV","OPT",50133,50133,0,0,0.32,1783,8385,"PA2"
"ARC111.IN2-41","PROV","OPT",37600,37600,0,0,0.64,1383,8850,"PA2"
"ARC111.IN2-51","PROV","OPT",30080,30080,0,0,6.67,25966,142206,"PA2"
"ARC111.IN2-61","PROV","OPT",25067,25067,0,0,6.4,18223,95424,"PA2"
"ARC111.IN2-71","PROV","OPT",21486,21486,0,0,4.03,10513,99773,"PA2"
"ARC111.IN2-81","FEAS","SUB",18801,18800,1,1,600,760039,14951151,"PA2"
"ARC111.IN2-91","FEAS","SUB",16714,16711,3,3,600,1794059,16252819,"PA2"
"ARC111.IN2-101","FEAS","SUB",15042,15040,2,2,600,1166573,18447788,"PA2"
"ARC111.IN2-111","FEAS","SUB",13676,13673,3,3,600,970578,14223670,"PA2"
"ARC111.IN2-121","FEAS","SUB",12537,12534,3,3,600,580390,19006728,"PA2"
"ARC111.IN2-131","FEAS","SUB",11574,11570,4,4,600.13,1159602,15836806,"PA2"
"ARC111.IN2-141","FEAS","SUB",10752,10746,5,5,600.01,249365,13708223,"PA2"
"ARC111.IN2-151","FEAS","SUB",10043,10035,8,8,600.13,315652,9282876,"PA2"
"ARC111.IN2-161","FEAS","SUB",9418,9411,6,6,600.15,209682,8612493,"PA2"
"ARC111.IN2-171","FEAS","SUB",8867,8853,12,12,600.01,238901,12880987,"PA2"
"ARC111.IN2-181","FEAS","SUB",8385,8376,8,9,600.16,236927,11076837,"PA2"
"ARC111.IN2-191","FEAS","SUB",7950,7920,28,30,600.17,164997,10288983,"PA2"
"ARC111.IN2-201","FEAS","SUB",7535,7520,11,15,600.01,271421,12744087,"PA2"
"ARC111.IN2-211","FEAS","SUB",7207,7181,20,26,600,234407,11602104,"PA2"
"ARC111.IN2-221","FEAS","SUB",6914,6839,58,75,600.01,256384,10546209,"PA2"
"ARC111.IN2-231","FEAS","SUB",6603,6551,43,52,600.2,170864,9358533,"PA2"
"ARC111.IN2-241","FEAS","SUB",6315,6273,33,42,600.23,274726,7827346,"PA2"
"ARC111.IN2-251","FEAS","SUB",6137,6083,36,52,600.12,101758,7153807,"PA2"
"ARC111.IN2-261","FEAS","SUB",5929,5840,74,85,600.15,219331,9451078,"PA2"
"ARC111.IN2-271","PROV","OPT",5689,5689,0,0,76.62,25800,762714,"PA2"
"HAHN.IN2-31","PROV","OPT",4787,4787,0,0,0.02,0,75,"PA2"
"HAHN.IN2-41","PROV","OPT",3677,3677,0,0,0.05,134,345,"PA2"
"HAHN.IN2-51","PROV","OPT",2823,2823,0,0,0.14,743,5119,"PA2"
"HAHN.IN2-61","PROV","OPT",2400,2400,0,0,0.1,99,1341,"PA2"
"HAHN.IN2-71","PROV","OPT",2336,2336,0,0,0.17,418,4244,"PA2"
"HAHN.IN2-81","PROV","OPT",1907,1907,0,0,0.45,811,18716,"PA2"
"HAHN.IN2-91","PROV","OPT",1827,1827,0,0,0.5,776,22027,"PA2"
"HAHN.IN2-101","PROV","OPT",1775,1775,0,0,0.42,529,14649,"PA2"
"WARNECKE.IN2-31","PROV","OPT",516,516,0,0,0.07,384,1162,"PA2"
"WARNECKE.IN2-41","PROV","OPT",387,387,0,0,8.78,72195,475706,"PA2"
"WARNECKE.IN2-51","PROV","OPT",310,310,0,0,0.42,2259,24359,"PA2"
"WARNECKE.IN2-61","PROV","OPT",258,258,0,0,1.15,2686,58231,"PA2"
"WARNECKE.IN2-71","PROV","OPT",222,222,0,0,0.87,2025,21049,"PA2"
"WARNECKE.IN2-81","PROV","OPT",194,194,0,0,5.22,18635,158549,"PA2"
"WARNECKE.IN2-91","PROV","OPT",172,172,0,0,169.85,428910,5904748,"PA2"
"WARNECKE.IN2-101","PROV","OPT",155,155,0,0,70.22,132568,2263793,"PA2"
"WARNECKE.IN2-111","PROV","OPT",142,142,0,0,40.13,52930,1532967,"PA2"
"WARNECKE.IN2-121","PROV","OPT",130,130,0,0,528.46,911512,14203278,"PA2"
"WARNECKE.IN2-131","PROV","OPT",120,120,0,0,49.07,184593,1755750,"PA2"
"WARNECKE.IN2-141","FEAS","SUB",112,111,1,1,600.01,740812,23949272,"PA2"
"WARNECKE.IN2-151","PROV","OPT",104,104,0,0,46.92,73505,1212516,"PA2"
"WARNECKE.IN2-161","PROV","OPT",98,98,0,0,428.11,204229,11123114,"PA2"
"WARNECKE.IN2-171","FEAS","SUB",93,92,1,1,600,878866,18094014,"PA2"
"WARNECKE.IN2-181","FEAS","SUB",88,87,1,1,600,895150,18507905,"PA2"
"WARNECKE.IN2-191","FEAS","SUB",85,83,1,1,600,216037,18808700,"PA2"
"WARNECKE.IN2-201","FEAS","SUB",80,78,1,1,600,316941,19078299,"PA2"
"WARNECKE.IN2-211","FEAS","OPT",76,75,0,0,600,553423,17907195,"PA2"
"WARNECKE.IN2-221","FEAS","SUB",74,71,1,1,600.05,253321,13972862,"PA2"
"WARNECKE.IN2-231","FEAS","SUB",70,68,1,1,600,140842,17739069,"PA2"
"WARNECKE.IN2-241","FEAS","SUB",68,65,2,2,600,61594,11378527,"PA2"
"WARNECKE.IN2-251","FEAS","SUB",66,63,2,2,600.01,129746,14049147,"PA2"
"WARNECKE.IN2-261","FEAS","OPT",64,60,0,0,600.08,105605,13951713,"PA2"
"WARNECKE.IN2-271","FEAS","SUB",63,58,3,3,600.07,159832,13952803,"PA2"
"WARNECKE.IN2-281","FEAS","OPT",59,56,0,0,600.07,99975,12588466,"PA2"
"WARNECKE.IN2-291","FEAS","SUB",58,54,2,2,600.09,58279,10836994,"PA2"
"WEE-MAG.IN2-31","PROV","OPT",500,500,0,0,0.04,0,106,"PA2"
"WEE-MAG.IN2-41","PROV","OPT",375,375,0,0,0.06,254,1624,"PA2"
"WEE-MAG.IN2-51","PROV","OPT",300,300,0,0,0.21,512,3779,"PA2"
"WEE-MAG.IN2-61","PROV","OPT",250,250,0,0,0.32,1983,11553,"PA2"
"WEE-MAG.IN2-71","PROV","OPT",215,215,0,0,0.71,3119,15661,"PA2"
"WEE-MAG.IN2-81","PROV","OPT",188,188,0,0,0.98,968,10881,"PA2"
"WEE-MAG.IN2-91","PROV","OPT",167,167,0,0,1.82,1849,16478,"PA2"
"WEE-MAG.IN2-101","PROV","OPT",150,150,0,0,3.93,13554,90012,"PA2"
"WEE-MAG.IN2-111","PROV","OPT",137,137,0,0,0.73,1639,13870,"PA2"
"WEE-MAG.IN2-121","PROV","OPT",125,125,0,0,31.4,99834,1171197,"PA2"
"WEE-MAG.IN2-131","PROV","OPT",116,116,0,0,6.11,17307,120186,"PA2"
"WEE-MAG.IN2-141","PROV","OPT",108,108,0,0,13.45,17523,258441,"PA2"
"WEE-MAG.IN2-151","PROV","OPT",100,100,0,0,19.27,19511,398274,"PA2"
"WEE-MAG.IN2-161","PROV","OPT",94,94,0,0,382.19,454782,11055407,"PA2"
"WEE-MAG.IN2-171","FEAS","SUB",90,89,1,1,600.1,404610,18263583,"PA2"
"WEE-MAG.IN2-181","FEAS","SUB",87,85,0,3,600.14,481670,11759940,"PA2"
"WEE-MAG.IN2-191","FEAS","SUB",85,80,1,1,600.11,335941,10373504,"PA2"
"WEE-MAG.IN2-201","PROV","OPT",77,77,0,0,529.35,144747,11169130,"PA2"
"WEE-MAG.IN2-211","PROV","OPT",72,72,0,0,13.78,16117,281496,"PA2"
"WEE-MAG.IN2-221","PROV","OPT",69,69,0,0,23.62,33386,380875,"PA2"
"WEE-MAG.IN2-231","FEAS","SUB",68,66,1,1,600.14,356544,11608069,"PA2"
"WEE-MAG.IN2-241","PROV","OPT",66,66,0,0,29.47,18004,442682,"PA2"
"WEE-MAG.IN2-251","FEAS","OPT",65,64,0,0,600,83163,10146824,"PA2"
"WEE-MAG.IN2-261","FEAS","OPT",65,64,0,0,600.06,98498,11928746,"PA2"
"WEE-MAG.IN2-271","FEAS","OPT",65,63,0,0,600.03,511099,9833070,"PA2"
"WEE-MAG.IN2-281","FEAS","SUB",64,58,0,1,600.09,130267,9375731,"PA2"
"WEE-MAG.IN2-291","PROV","OPT",63,63,0,0,5.98,2421,67700,"PA2"
"WEE-MAG.IN2-301","FEAS","OPT",56,50,0,0,600.1,114365,8143580,"PA2"
"LUTZ3.IN2-31","PROV","OPT",548,548,0,0,0.09,4,305,"PA2"
"LUTZ3.IN2-41","PROV","OPT",411,411,0,0,0.16,430,4386,"PA2"
"LUTZ3.IN2-51","PROV","OPT",329,329,0,0,0.17,210,3158,"PA2"
"LUTZ3.IN2-61","PROV","OPT",275,275,0,0,3.93,19780,139276,"PA2"
"LUTZ3.IN2-71","PROV","OPT",236,236,0,0,1.46,3258,83482,"PA2"
"LUTZ3.IN2-81","PROV","OPT",207,207,0,0,3.54,2321,120816,"PA2"
"LUTZ3.IN2-91","PROV","OPT",184,184,0,0,16.1,19735,409125,"PA2"
"LUTZ3.IN2-101","PROV","OPT",165,165,0,0,16.43,12840,417767,"PA2"
"LUTZ3.IN2-111","PROV","OPT",151,151,0,0,20.26,45927,648595,"PA2"
"LUTZ3.IN2-121","PROV","OPT",138,138,0,0,16,16952,482890,"PA2"
"LUTZ3.IN2-131","PROV","OPT",128,128,0,0,101.69,32355,2122560,"PA2"
"LUTZ3.IN2-141","PROV","OPT",118,118,0,0,28.37,30679,759283,"PA2"
"LUTZ3.IN2-151","PROV","OPT",110,110,0,0,59.71,28922,1217540,"PA2"
"LUTZ3.IN2-161","PROV","OPT",105,105,0,0,49.53,23195,923175,"PA2"
"LUTZ3.IN2-171","PROV","OPT",98,98,0,0,135.49,55516,2654247,"PA2"
"LUTZ3.IN2-181","PROV","OPT",93,93,0,0,52.08,21208,969462,"PA2"
"LUTZ3.IN2-191","PROV","OPT",89,89,0,0,93.89,41713,1918366,"PA2"
"LUTZ3.IN2-201","PROV","OPT",85,85,0,0,401.02,125555,7585780,"PA2"
"LUTZ3.IN2-211","PROV","OPT",80,80,0,0,233.99,37371,4076635,"PA2"
"LUTZ3.IN2-221","PROV","OPT",76,76,0,0,285.61,43640,5355207,"PA2"
"LUTZ3.IN2-231","PROV","OPT",74,74,0,0,118.06,19794,1705864,"PA2"
"MUKHERJE.IN2-31","PROV","OPT",1403,1403,0,0,0.04,5,216,"PA2"
"MUKHERJE.IN2-41","PROV","OPT",1052,1052,0,0,0.11,221,2326,"PA2"
"MUKHERJE.IN2-51","PROV","OPT",844,844,0,0,1.13,2776,51236,"PA2"
"MUKHERJE.IN2-61","PROV","OPT",704,704,0,0,0.68,1548,14610,"PA2"
"MUKHERJE.IN2-71","PROV","OPT",621,621,0,0,0.98,1573,28230,"PA2"
"MUKHERJE.IN2-81","PROV","OPT",532,532,0,0,11.2,18272,201720,"PA2"
"MUKHERJE.IN2-91","PROV","OPT",471,471,0,0,2.03,2580,32196,"PA2"
"MUKHERJE.IN2-101","PROV","OPT",424,424,0,0,2.24,2231,35014,"PA2"
"MUKHERJE.IN2-111","PROV","OPT",391,391,0,0,19.36,21715,391337,"PA2"
"MUKHERJE.IN2-121","PROV","OPT",358,358,0,0,24.13,23212,433408,"PA2"
"MUKHERJE.IN2-131","PROV","OPT",325,325,0,0,39.26,38836,628577,"PA2"
"MUKHERJE.IN2-141","PROV","OPT",311,311,0,0,457.94,530447,7274123,"PA2"
"MUKHERJE.IN2-151","FEAS","SUB",289,288,1,1,600.01,1012017,12732579,"PA2"
"MUKHERJE.IN2-161","PROV","OPT",268,268,0,0,67.24,70028,997125,"PA2"
"MUKHERJE.IN2-171","PROV","OPT",251,251,0,0,76.61,20636,1080752,"PA2"
"MUKHERJE.IN2-181","PROV","OPT",239,239,0,0,47.83,25991,610833,"PA2"
"MUKHERJE.IN2-191","PROV","OPT",226,226,0,0,18.33,18582,311209,"PA2"
"MUKHERJE.IN2-201","FEAS","SUB",221,220,1,1,600.01,648335,8028977,"PA2"
"MUKHERJE.IN2-211","FEAS","SUB",209,208,1,1,600.01,1128212,7161042,"PA2"
"MUKHERJE.IN2-221","FEAS","SUB",201,200,1,1,600.03,488994,6628519,"PA2"
"MUKHERJE.IN2-231","FEAS","SUB",190,189,1,1,600.01,966685,9229483,"PA2"
"MUKHERJE.IN2-241","FEAS","SUB",180,179,1,1,600.01,1072229,7841021,"PA2"
"MUKHERJE.IN2-251","FEAS","SUB",173,172,1,1,600.04,599408,8484138,"PA2"
"MUKHERJE.IN2-261","PROV","OPT",171,171,0,0,9.08,4598,94437,"PA2"
"BARTHOLD.IN2-31","PROV","OPT",1878,1878,0,0,0.1,71,855,"PA2"
"BARTHOLD.IN2-41","PROV","OPT",1409,1409,0,0,0.24,340,3946,"PA2"
"BARTHOLD.IN2-51","PROV","OPT",1127,1127,0,0,0.69,777,7853,"PA2"
"BARTHOLD.IN2-61","PROV","OPT",939,939,0,0,0.68,2086,18558,"PA2"
"BARTHOLD.IN2-71","PROV","OPT",805,805,0,0,3.33,3855,57651,"PA2"
"BARTHOLD.IN2-81","PROV","OPT",705,705,0,0,3.08,2796,39626,"PA2"
"BARTHOLD.IN2-91","PROV","OPT",626,626,0,0,48.84,89940,1348198,"PA2"
"BARTHOLD.IN2-101","PROV","OPT",564,564,0,0,9.78,16486,168661,"PA2"
"BARTHOLD.IN2-111","PROV","OPT",513,513,0,0,126.14,516763,3243481,"PA2"
"BARTHOLD.IN2-121","PROV","OPT",470,470,0,0,166.06,384134,4432806,"PA2"
"BARTHOLD.IN2-131","FEAS","SUB",435,434,1,1,600.03,892548,14363834,"PA2"
"BARTHOLD.IN2-141","PROV","OPT",403,403,0,0,29.94,42706,365257,"PA2"
"BARTHOLD.IN2-151","PROV","OPT",383,383,0,0,1.67,816,16923,"PA2"
"BARTHOL2.IN2-271","FEAS","SUB",159,157,2,2,600.21,223692,5897769,"PA2"
"BARTHOL2.IN2-281","FEAS","SUB",153,152,1,1,600.08,542751,8144983,"PA2"
"BARTHOL2.IN2-291","FEAS","SUB",149,146,3,3,600.16,245314,5039377,"PA2"
"BARTHOL2.IN2-301","FEAS","SUB",144,141,2,2,600.1,348121,4780250,"PA2"
"BARTHOL2.IN2-311","FEAS","SUB",139,137,2,2,600.08,1119983,5707358,"PA2"
"BARTHOL2.IN2-321","FEAS","SUB",135,132,2,2,600.07,911411,5844964,"PA2"
"BARTHOL2.IN2-331","FEAS","SUB",131,128,2,2,600.18,571649,5448174,"PA2"
"BARTHOL2.IN2-341","FEAS","SUB",128,125,3,3,600.14,507236,6199899,"PA2"
"BARTHOL2.IN2-351","FEAS","SUB",124,121,3,3,600.35,479400,4403293,"PA2"
"BARTHOL2.IN2-361","FEAS","SUB",120,118,2,2,600.28,255772,5072035,"PA2"
"BARTHOL2.IN2-371","FEAS","SUB",118,114,3,3,600.11,859720,5460224,"PA2"
"BARTHOL2.IN2-381","FEAS","SUB",114,111,2,2,600.18,619871,4797893,"PA2"
"BARTHOL2.IN2-391","FEAS","SUB",111,109,2,2,600.25,492727,6369628,"PA2"
"BARTHOL2.IN2-401","FEAS","SUB",109,106,3,3,600.13,667972,5456064,"PA2"
"BARTHOL2.IN2-411","FEAS","SUB",106,103,2,2,600.22,417783,4533725,"PA2"
"BARTHOL2.IN2-421","FEAS","SUB",104,101,3,3,600.07,882376,5026548,"PA2"
"BARTHOL2.IN2-431","FEAS","SUB",101,98,2,2,600.09,698189,6206201,"PA2"
"BARTHOL2.IN2-441","FEAS","SUB",99,96,2,2,600.1,777619,5339772,"PA2"
"BARTHOL2.IN2-451","FEAS","SUB",97,94,2,2,600.1,800047,5197496,"PA2"
"BARTHOL2.IN2-461","FEAS","SUB",95,92,2,2,600.13,480629,7303451,"PA2"
"BARTHOL2.IN2-471","FEAS","SUB",94,90,3,3,600.23,397401,3497413,"PA2"
"BARTHOL2.IN2-481","FEAS","SUB",92,88,3,3,600.1,608660,4857595,"PA2"
"BARTHOL2.IN2-491","FEAS","SUB",90,86,3,3,600.3,376857,3504020,"PA2"
"BARTHOL2.IN2-501","FEAS","SUB",88,85,3,3,600.16,474929,4312171,"PA2"
"BARTHOL2.IN2-511","FEAS","SUB",86,83,2,2,600.13,453283,4602199,"PA2"
"SCHOLL.IN2-251","FEAS","SUB",2806,2787,19,19,600.35,44693,3666435,"PA2"
"SCHOLL.IN2-261","FEAS","SUB",2691,2679,11,11,600.22,209826,6537839,"PA2"
"SCHOLL.IN2-271","FEAS","SUB",2601,2580,21,21,600.28,46913,2897390,"PA2"
"SCHOLL.IN2-281","FEAS","SUB",2498,2488,10,10,600.42,55058,3589876,"PA2"
"SCHOLL.IN2-291","FEAS","SUB",2419,2402,17,17,600.01,38877,3714695,"PA2"
"SCHOLL.IN2-301","FEAS","SUB",2344,2322,22,22,600.01,42574,3995602,"PA2"
"SCHOLL.IN2-311","FEAS","SUB",2262,2247,15,15,600.36,52907,3679909,"PA2"
"SCHOLL.IN2-321","FEAS","SUB",2199,2177,22,22,600.47,125501,3900107,"PA2"
"SCHOLL.IN2-331","FEAS","SUB",2132,2111,21,21,600.29,56607,3328167,"PA2"
"SCHOLL.IN2-341","FEAS","SUB",3549,2049,1500,1500,600.01,31270,3584094,"PA2"
"SCHOLL.IN2-351","FEAS","SUB",2006,1990,15,15,600.31,214222,4238776,"PA2"
"SCHOLL.IN2-361","FEAS","SUB",3220,1935,1285,1285,600.15,29356,2856005,"PA2"
"SCHOLL.IN2-371","FEAS","SUB",1897,1883,14,14,600.26,64219,3134314,"PA2"
"SCHOLL.IN2-381","FEAS","SUB",3573,1833,1739,1739,600.13,49911,2940611,"PA2"
